,Unnamed: 0,product_id,product_name.1,aisle_id,department_id,nid,name,serving_size,calories,total_fat,saturated_fat,cholesterol,sodium,choline,folate,folic_acid,niacin,pantothenic_acid,riboflavin,thiamin,vitamin_a,vitamin_a_rae,carotene_alpha,carotene_beta,cryptoxanthin_beta,lutein_zeaxanthin,lucopene,vitamin_b12,vitamin_b6,vitamin_c,vitamin_d,vitamin_e,tocopherol_alpha,vitamin_k,calcium,copper,iron,magnesium,manganese,phosphorus,potassium,selenium,zinc,protein,alanine,arginine,aspartic_acid,cystine,glutamic_acid,glycine,histidine,hydroxyproline,isoleucine,leucine,lysine,methionine,phenylalanine,proline,serine,threonine,tryptophan,tyrosine,valine,carbohydrate,fiber,sugars,fructose,galactose,glucose,lactose,maltose,sucrose,fat,saturated_fatty_acids,monounsaturated_fatty_acids,polyunsaturated_fatty_acids,fatty_acids_total_trans,alcohol,ash,caffeine,theobromine,water,group
723,723,19171,100% Lactose Free Organic 2% Reduced Fat Milk,84,16,7262,"Milk, without added vitamin A and vitamin D, 2% milkfat, fluid, reduced fat",100 g,50,2g,1.3g,8mg,47.00 mg,16.4 mg,5.00 mcg,0.00 mcg,0.092 mg,0.356 mg,0.185 mg,0.039 mg,102.00 IU,28.00 mcg,0.00 mcg,7.00 mcg,0.00 mcg,0.00 mcg,0,0.53 mcg,0.038 mg,0.2 mg,1.00 IU,0.03 mg,0.03 mg,0.2 mcg,120.00 mg,0.006 mg,0.02 mg,11.00 mg,0.014 mg,92.00 mg,140.00 mg,2.5 mcg,0.48 mg,3.30 g,0.112 g,0.094 g,0.283 g,0.020 g,0.742 g,0.065 g,0.100 g,0.000 g,0.171 g,0.313 g,0.276 g,0.087 g,0.171 g,0.326 g,0.199 g,0.141 g,0.042 g,0.167 g,0.216 g,4.80 g,0.0 g,5.06 g,0.01 g,0.02 g,0.01 g,5.01 g,0.01 g,0.01 g,1.98 g,1.257 g,0.560 g,0.073 g,8.00 mg,0.0 g,0.71 g,0.00 mg,0.00 mg,89.21 g,5
724,724,22959,Reduced Fat Milk 100% Lactose Free,91,16,7262,"Milk, without added vitamin A and vitamin D, 2% milkfat, fluid, reduced fat",100 g,50,2g,1.3g,8mg,47.00 mg,16.4 mg,5.00 mcg,0.00 mcg,0.092 mg,0.356 mg,0.185 mg,0.039 mg,102.00 IU,28.00 mcg,0.00 mcg,7.00 mcg,0.00 mcg,0.00 mcg,0,0.53 mcg,0.038 mg,0.2 mg,1.00 IU,0.03 mg,0.03 mg,0.2 mcg,120.00 mg,0.006 mg,0.02 mg,11.00 mg,0.014 mg,92.00 mg,140.00 mg,2.5 mcg,0.48 mg,3.30 g,0.112 g,0.094 g,0.283 g,0.020 g,0.742 g,0.065 g,0.100 g,0.000 g,0.171 g,0.313 g,0.276 g,0.087 g,0.171 g,0.326 g,0.199 g,0.141 g,0.042 g,0.167 g,0.216 g,4.80 g,0.0 g,5.06 g,0.01 g,0.02 g,0.01 g,5.01 g,0.01 g,0.01 g,1.98 g,1.257 g,0.560 g,0.073 g,8.00 mg,0.0 g,0.71 g,0.00 mg,0.00 mg,89.21 g,5
725,725,33572,Lactose Free 2% Reduced Fat Milk,91,16,7262,"Milk, without added vitamin A and vitamin D, 2% milkfat, fluid, reduced fat",100 g,50,2g,1.3g,8mg,47.00 mg,16.4 mg,5.00 mcg,0.00 mcg,0.092 mg,0.356 mg,0.185 mg,0.039 mg,102.00 IU,28.00 mcg,0.00 mcg,7.00 mcg,0.00 mcg,0.00 mcg,0,0.53 mcg,0.038 mg,0.2 mg,1.00 IU,0.03 mg,0.03 mg,0.2 mcg,120.00 mg,0.006 mg,0.02 mg,11.00 mg,0.014 mg,92.00 mg,140.00 mg,2.5 mcg,0.48 mg,3.30 g,0.112 g,0.094 g,0.283 g,0.020 g,0.742 g,0.065 g,0.100 g,0.000 g,0.171 g,0.313 g,0.276 g,0.087 g,0.171 g,0.326 g,0.199 g,0.141 g,0.042 g,0.167 g,0.216 g,4.80 g,0.0 g,5.06 g,0.01 g,0.02 g,0.01 g,5.01 g,0.01 g,0.01 g,1.98 g,1.257 g,0.560 g,0.073 g,8.00 mg,0.0 g,0.71 g,0.00 mg,0.00 mg,89.21 g,5
726,726,35417,Reduced Fat Milk 2%,84,16,7262,"Milk, without added vitamin A and vitamin D, 2% milkfat, fluid, reduced fat",100 g,50,2g,1.3g,8mg,47.00 mg,16.4 mg,5.00 mcg,0.00 mcg,0.092 mg,0.356 mg,0.185 mg,0.039 mg,102.00 IU,28.00 mcg,0.00 mcg,7.00 mcg,0.00 mcg,0.00 mcg,0,0.53 mcg,0.038 mg,0.2 mg,1.00 IU,0.03 mg,0.03 mg,0.2 mcg,120.00 mg,0.006 mg,0.02 mg,11.00 mg,0.014 mg,92.00 mg,140.00 mg,2.5 mcg,0.48 mg,3.30 g,0.112 g,0.094 g,0.283 g,0.020 g,0.742 g,0.065 g,0.100 g,0.000 g,0.171 g,0.313 g,0.276 g,0.087 g,0.171 g,0.326 g,0.199 g,0.141 g,0.042 g,0.167 g,0.216 g,4.80 g,0.0 g,5.06 g,0.01 g,0.02 g,0.01 g,5.01 g,0.01 g,0.01 g,1.98 g,1.257 g,0.560 g,0.073 g,8.00 mg,0.0 g,0.71 g,0.00 mg,0.00 mg,89.21 g,5
727,727,40852,Lactose Free Fat Free Milk,91,16,7262,"Milk, without added vitamin A and vitamin D, 2% milkfat, fluid, reduced fat",100 g,50,2g,1.3g,8mg,47.00 mg,16.4 mg,5.00 mcg,0.00 mcg,0.092 mg,0.356 mg,0.185 mg,0.039 mg,102.00 IU,28.00 mcg,0.00 mcg,7.00 mcg,0.00 mcg,0.00 mcg,0,0.53 mcg,0.038 mg,0.2 mg,1.00 IU,0.03 mg,0.03 mg,0.2 mcg,120.00 mg,0.006 mg,0.02 mg,11.00 mg,0.014 mg,92.00 mg,140.00 mg,2.5 mcg,0.48 mg,3.30 g,0.112 g,0.094 g,0.283 g,0.020 g,0.742 g,0.065 g,0.100 g,0.000 g,0.171 g,0.313 g,0.276 g,0.087 g,0.171 g,0.326 g,0.199 g,0.141 g,0.042 g,0.167 g,0.216 g,4.80 g,0.0 g,5.06 g,0.01 g,0.02 g,0.01 g,5.01 g,0.01 g,0.01 g,1.98 g,1.257 g,0.560 g,0.073 g,8.00 mg,0.0 g,0.71 g,0.00 mg,0.00 mg,89.21 g,5
728,728,43394,Organic Lactose Free Whole Milk,91,16,7262,"Milk, without added vitamin A and vitamin D, 2% milkfat, fluid, reduced fat",100 g,50,2g,1.3g,8mg,47.00 mg,16.4 mg,5.00 mcg,0.00 mcg,0.092 mg,0.356 mg,0.185 mg,0.039 mg,102.00 IU,28.00 mcg,0.00 mcg,7.00 mcg,0.00 mcg,0.00 mcg,0,0.53 mcg,0.038 mg,0.2 mg,1.00 IU,0.03 mg,0.03 mg,0.2 mcg,120.00 mg,0.006 mg,0.02 mg,11.00 mg,0.014 mg,92.00 mg,140.00 mg,2.5 mcg,0.48 mg,3.30 g,0.112 g,0.094 g,0.283 g,0.020 g,0.742 g,0.065 g,0.100 g,0.000 g,0.171 g,0.313 g,0.276 g,0.087 g,0.171 g,0.326 g,0.199 g,0.141 g,0.042 g,0.167 g,0.216 g,4.80 g,0.0 g,5.06 g,0.01 g,0.02 g,0.01 g,5.01 g,0.01 g,0.01 g,1.98 g,1.257 g,0.560 g,0.073 g,8.00 mg,0.0 g,0.71 g,0.00 mg,0.00 mg,89.21 g,5
729,729,49610,100% Lactose Free Fat Free Milk,91,16,7262,"Milk, without added vitamin A and vitamin D, 2% milkfat, fluid, reduced fat",100 g,50,2g,1.3g,8mg,47.00 mg,16.4 mg,5.00 mcg,0.00 mcg,0.092 mg,0.356 mg,0.185 mg,0.039 mg,102.00 IU,28.00 mcg,0.00 mcg,7.00 mcg,0.00 mcg,0.00 mcg,0,0.53 mcg,0.038 mg,0.2 mg,1.00 IU,0.03 mg,0.03 mg,0.2 mcg,120.00 mg,0.006 mg,0.02 mg,11.00 mg,0.014 mg,92.00 mg,140.00 mg,2.5 mcg,0.48 mg,3.30 g,0.112 g,0.094 g,0.283 g,0.020 g,0.742 g,0.065 g,0.100 g,0.000 g,0.171 g,0.313 g,0.276 g,0.087 g,0.171 g,0.326 g,0.199 g,0.141 g,0.042 g,0.167 g,0.216 g,4.80 g,0.0 g,5.06 g,0.01 g,0.02 g,0.01 g,5.01 g,0.01 g,0.01 g,1.98 g,1.257 g,0.560 g,0.073 g,8.00 mg,0.0 g,0.71 g,0.00 mg,0.00 mg,89.21 g,5
730,730,13225,Lowfat Milk,84,16,7262,"Milk, without added vitamin A and vitamin D, 2% milkfat, fluid, reduced fat",100 g,50,2g,1.3g,8mg,47.00 mg,16.4 mg,5.00 mcg,0.00 mcg,0.092 mg,0.356 mg,0.185 mg,0.039 mg,102.00 IU,28.00 mcg,0.00 mcg,7.00 mcg,0.00 mcg,0.00 mcg,0,0.53 mcg,0.038 mg,0.2 mg,1.00 IU,0.03 mg,0.03 mg,0.2 mcg,120.00 mg,0.006 mg,0.02 mg,11.00 mg,0.014 mg,92.00 mg,140.00 mg,2.5 mcg,0.48 mg,3.30 g,0.112 g,0.094 g,0.283 g,0.020 g,0.742 g,0.065 g,0.100 g,0.000 g,0.171 g,0.313 g,0.276 g,0.087 g,0.171 g,0.326 g,0.199 g,0.141 g,0.042 g,0.167 g,0.216 g,4.80 g,0.0 g,5.06 g,0.01 g,0.02 g,0.01 g,5.01 g,0.01 g,0.01 g,1.98 g,1.257 g,0.560 g,0.073 g,8.00 mg,0.0 g,0.71 g,0.00 mg,0.00 mg,89.21 g,5
731,731,27511,"Milk, Organic, Fat Free",84,16,7262,"Milk, without added vitamin A and vitamin D, 2% milkfat, fluid, reduced fat",100 g,50,2g,1.3g,8mg,47.00 mg,16.4 mg,5.00 mcg,0.00 mcg,0.092 mg,0.356 mg,0.185 mg,0.039 mg,102.00 IU,28.00 mcg,0.00 mcg,7.00 mcg,0.00 mcg,0.00 mcg,0,0.53 mcg,0.038 mg,0.2 mg,1.00 IU,0.03 mg,0.03 mg,0.2 mcg,120.00 mg,0.006 mg,0.02 mg,11.00 mg,0.014 mg,92.00 mg,140.00 mg,2.5 mcg,0.48 mg,3.30 g,0.112 g,0.094 g,0.283 g,0.020 g,0.742 g,0.065 g,0.100 g,0.000 g,0.171 g,0.313 g,0.276 g,0.087 g,0.171 g,0.326 g,0.199 g,0.141 g,0.042 g,0.167 g,0.216 g,4.80 g,0.0 g,5.06 g,0.01 g,0.02 g,0.01 g,5.01 g,0.01 g,0.01 g,1.98 g,1.257 g,0.560 g,0.073 g,8.00 mg,0.0 g,0.71 g,0.00 mg,0.00 mg,89.21 g,5
732,732,14371,Organic Nonfat Milk,84,16,7262,"Milk, without added vitamin A and vitamin D, 2% milkfat, fluid, reduced fat",100 g,50,2g,1.3g,8mg,47.00 mg,16.4 mg,5.00 mcg,0.00 mcg,0.092 mg,0.356 mg,0.185 mg,0.039 mg,102.00 IU,28.00 mcg,0.00 mcg,7.00 mcg,0.00 mcg,0.00 mcg,0,0.53 mcg,0.038 mg,0.2 mg,1.00 IU,0.03 mg,0.03 mg,0.2 mcg,120.00 mg,0.006 mg,0.02 mg,11.00 mg,0.014 mg,92.00 mg,140.00 mg,2.5 mcg,0.48 mg,3.30 g,0.112 g,0.094 g,0.283 g,0.020 g,0.742 g,0.065 g,0.100 g,0.000 g,0.171 g,0.313 g,0.276 g,0.087 g,0.171 g,0.326 g,0.199 g,0.141 g,0.042 g,0.167 g,0.216 g,4.80 g,0.0 g,5.06 g,0.01 g,0.02 g,0.01 g,5.01 g,0.01 g,0.01 g,1.98 g,1.257 g,0.560 g,0.073 g,8.00 mg,0.0 g,0.71 g,0.00 mg,0.00 mg,89.21 g,5
733,733,20463,Organic Fat-Free Milk,84,16,7262,"Milk, without added vitamin A and vitamin D, 2% milkfat, fluid, reduced fat",100 g,50,2g,1.3g,8mg,47.00 mg,16.4 mg,5.00 mcg,0.00 mcg,0.092 mg,0.356 mg,0.185 mg,0.039 mg,102.00 IU,28.00 mcg,0.00 mcg,7.00 mcg,0.00 mcg,0.00 mcg,0,0.53 mcg,0.038 mg,0.2 mg,1.00 IU,0.03 mg,0.03 mg,0.2 mcg,120.00 mg,0.006 mg,0.02 mg,11.00 mg,0.014 mg,92.00 mg,140.00 mg,2.5 mcg,0.48 mg,3.30 g,0.112 g,0.094 g,0.283 g,0.020 g,0.742 g,0.065 g,0.100 g,0.000 g,0.171 g,0.313 g,0.276 g,0.087 g,0.171 g,0.326 g,0.199 g,0.141 g,0.042 g,0.167 g,0.216 g,4.80 g,0.0 g,5.06 g,0.01 g,0.02 g,0.01 g,5.01 g,0.01 g,0.01 g,1.98 g,1.257 g,0.560 g,0.073 g,8.00 mg,0.0 g,0.71 g,0.00 mg,0.00 mg,89.21 g,5
734,734,20940,Organic Low Fat Milk,84,16,7262,"Milk, without added vitamin A and vitamin D, 2% milkfat, fluid, reduced fat",100 g,50,2g,1.3g,8mg,47.00 mg,16.4 mg,5.00 mcg,0.00 mcg,0.092 mg,0.356 mg,0.185 mg,0.039 mg,102.00 IU,28.00 mcg,0.00 mcg,7.00 mcg,0.00 mcg,0.00 mcg,0,0.53 mcg,0.038 mg,0.2 mg,1.00 IU,0.03 mg,0.03 mg,0.2 mcg,120.00 mg,0.006 mg,0.02 mg,11.00 mg,0.014 mg,92.00 mg,140.00 mg,2.5 mcg,0.48 mg,3.30 g,0.112 g,0.094 g,0.283 g,0.020 g,0.742 g,0.065 g,0.100 g,0.000 g,0.171 g,0.313 g,0.276 g,0.087 g,0.171 g,0.326 g,0.199 g,0.141 g,0.042 g,0.167 g,0.216 g,4.80 g,0.0 g,5.06 g,0.01 g,0.02 g,0.01 g,5.01 g,0.01 g,0.01 g,1.98 g,1.257 g,0.560 g,0.073 g,8.00 mg,0.0 g,0.71 g,0.00 mg,0.00 mg,89.21 g,5
735,735,35321,Organic Lowfat Milk,84,16,7262,"Milk, without added vitamin A and vitamin D, 2% milkfat, fluid, reduced fat",100 g,50,2g,1.3g,8mg,47.00 mg,16.4 mg,5.00 mcg,0.00 mcg,0.092 mg,0.356 mg,0.185 mg,0.039 mg,102.00 IU,28.00 mcg,0.00 mcg,7.00 mcg,0.00 mcg,0.00 mcg,0,0.53 mcg,0.038 mg,0.2 mg,1.00 IU,0.03 mg,0.03 mg,0.2 mcg,120.00 mg,0.006 mg,0.02 mg,11.00 mg,0.014 mg,92.00 mg,140.00 mg,2.5 mcg,0.48 mg,3.30 g,0.112 g,0.094 g,0.283 g,0.020 g,0.742 g,0.065 g,0.100 g,0.000 g,0.171 g,0.313 g,0.276 g,0.087 g,0.171 g,0.326 g,0.199 g,0.141 g,0.042 g,0.167 g,0.216 g,4.80 g,0.0 g,5.06 g,0.01 g,0.02 g,0.01 g,5.01 g,0.01 g,0.01 g,1.98 g,1.257 g,0.560 g,0.073 g,8.00 mg,0.0 g,0.71 g,0.00 mg,0.00 mg,89.21 g,5
736,736,19820,Grassmilk 2% Reduced Fat Milk,84,16,7262,"Milk, without added vitamin A and vitamin D, 2% milkfat, fluid, reduced fat",100 g,50,2g,1.3g,8mg,47.00 mg,16.4 mg,5.00 mcg,0.00 mcg,0.092 mg,0.356 mg,0.185 mg,0.039 mg,102.00 IU,28.00 mcg,0.00 mcg,7.00 mcg,0.00 mcg,0.00 mcg,0,0.53 mcg,0.038 mg,0.2 mg,1.00 IU,0.03 mg,0.03 mg,0.2 mcg,120.00 mg,0.006 mg,0.02 mg,11.00 mg,0.014 mg,92.00 mg,140.00 mg,2.5 mcg,0.48 mg,3.30 g,0.112 g,0.094 g,0.283 g,0.020 g,0.742 g,0.065 g,0.100 g,0.000 g,0.171 g,0.313 g,0.276 g,0.087 g,0.171 g,0.326 g,0.199 g,0.141 g,0.042 g,0.167 g,0.216 g,4.80 g,0.0 g,5.06 g,0.01 g,0.02 g,0.01 g,5.01 g,0.01 g,0.01 g,1.98 g,1.257 g,0.560 g,0.073 g,8.00 mg,0.0 g,0.71 g,0.00 mg,0.00 mg,89.21 g,5
737,737,24521,Lowfat Goat Milk,84,16,7262,"Milk, without added vitamin A and vitamin D, 2% milkfat, fluid, reduced fat",100 g,50,2g,1.3g,8mg,47.00 mg,16.4 mg,5.00 mcg,0.00 mcg,0.092 mg,0.356 mg,0.185 mg,0.039 mg,102.00 IU,28.00 mcg,0.00 mcg,7.00 mcg,0.00 mcg,0.00 mcg,0,0.53 mcg,0.038 mg,0.2 mg,1.00 IU,0.03 mg,0.03 mg,0.2 mcg,120.00 mg,0.006 mg,0.02 mg,11.00 mg,0.014 mg,92.00 mg,140.00 mg,2.5 mcg,0.48 mg,3.30 g,0.112 g,0.094 g,0.283 g,0.020 g,0.742 g,0.065 g,0.100 g,0.000 g,0.171 g,0.313 g,0.276 g,0.087 g,0.171 g,0.326 g,0.199 g,0.141 g,0.042 g,0.167 g,0.216 g,4.80 g,0.0 g,5.06 g,0.01 g,0.02 g,0.01 g,5.01 g,0.01 g,0.01 g,1.98 g,1.257 g,0.560 g,0.073 g,8.00 mg,0.0 g,0.71 g,0.00 mg,0.00 mg,89.21 g,5
738,738,38453,Reduced Fat Chocolate Milk,84,16,7262,"Milk, without added vitamin A and vitamin D, 2% milkfat, fluid, reduced fat",100 g,50,2g,1.3g,8mg,47.00 mg,16.4 mg,5.00 mcg,0.00 mcg,0.092 mg,0.356 mg,0.185 mg,0.039 mg,102.00 IU,28.00 mcg,0.00 mcg,7.00 mcg,0.00 mcg,0.00 mcg,0,0.53 mcg,0.038 mg,0.2 mg,1.00 IU,0.03 mg,0.03 mg,0.2 mcg,120.00 mg,0.006 mg,0.02 mg,11.00 mg,0.014 mg,92.00 mg,140.00 mg,2.5 mcg,0.48 mg,3.30 g,0.112 g,0.094 g,0.283 g,0.020 g,0.742 g,0.065 g,0.100 g,0.000 g,0.171 g,0.313 g,0.276 g,0.087 g,0.171 g,0.326 g,0.199 g,0.141 g,0.042 g,0.167 g,0.216 g,4.80 g,0.0 g,5.06 g,0.01 g,0.02 g,0.01 g,5.01 g,0.01 g,0.01 g,1.98 g,1.257 g,0.560 g,0.073 g,8.00 mg,0.0 g,0.71 g,0.00 mg,0.00 mg,89.21 g,5
739,739,1514,Cracklin' Oat Bran Cereal,121,14,5697,"Cereals ready-to-eat, MOTHER'S Toasted Oat Bran cereal, QUAKER",100 g,372,5g,0.9g,0,653.00 mg,0,36.00 mcg,0,1.800 mg,0,0.320 mg,0.550 mg,63.00 IU,3.00 mcg,0,0,0,0,0,0.00 mcg,0.130 mg,0.0 mg,0.00 IU,4.49 mg,4.49 mg,0,58.00 mg,0,4.07 mg,136.00 mg,0,429.00 mg,489.00 mg,0,2.89 mg,11.45 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.41 g,8.6 g,15.57 g,0,0,0,0,0,0,5.04 g,0.890 g,1.650 g,1.820 g,0.00 mg,0,4.10 g,0,0,4.00 g,3
740,740,12357,Purple Cauliflower,83,4,1244,"Cauliflower, raw, green",100 g,31,0.3g,,0,23.00 mg,57.1 mg,57.00 mcg,0.00 mcg,0.734 mg,0.696 mg,0.102 mg,0.080 mg,155.00 IU,8.00 mcg,0.00 mcg,93.00 mcg,0.00 mcg,42.00 mcg,0,0.00 mcg,0.222 mg,88.1 mg,0.00 IU,0.04 mg,0.04 mg,20.2 mcg,33.00 mg,0.041 mg,0.73 mg,20.00 mg,0.247 mg,62.00 mg,300.00 mg,0.6 mcg,0.64 mg,2.95 g,0.156 g,0.142 g,0.345 g,0.034 g,0.393 g,0.095 g,0.059 g,0,0.112 g,0.172 g,0.158 g,0.042 g,0.105 g,0.127 g,0.154 g,0.107 g,0.039 g,0.064 g,0.148 g,6.09 g,3.2 g,3.03 g,0,0,0,0,0,0,0.30 g,0.047 g,0.028 g,0.133 g,0.00 mg,0.0 g,0.88 g,0.00 mg,0.00 mg,89.79 g,0
741,741,23029,Organic Uncured Sliced Black Forest Ham,96,20,1244,"Cauliflower, raw, green",100 g,31,0.3g,,0,23.00 mg,57.1 mg,57.00 mcg,0.00 mcg,0.734 mg,0.696 mg,0.102 mg,0.080 mg,155.00 IU,8.00 mcg,0.00 mcg,93.00 mcg,0.00 mcg,42.00 mcg,0,0.00 mcg,0.222 mg,88.1 mg,0.00 IU,0.04 mg,0.04 mg,20.2 mcg,33.00 mg,0.041 mg,0.73 mg,20.00 mg,0.247 mg,62.00 mg,300.00 mg,0.6 mcg,0.64 mg,2.95 g,0.156 g,0.142 g,0.345 g,0.034 g,0.393 g,0.095 g,0.059 g,0,0.112 g,0.172 g,0.158 g,0.042 g,0.105 g,0.127 g,0.154 g,0.107 g,0.039 g,0.064 g,0.148 g,6.09 g,3.2 g,3.03 g,0,0,0,0,0,0,0.30 g,0.047 g,0.028 g,0.133 g,0.00 mg,0.0 g,0.88 g,0.00 mg,0.00 mg,89.79 g,0
742,742,44661,Bicolor Sweet Corn,83,4,1244,"Cauliflower, raw, green",100 g,31,0.3g,,0,23.00 mg,57.1 mg,57.00 mcg,0.00 mcg,0.734 mg,0.696 mg,0.102 mg,0.080 mg,155.00 IU,8.00 mcg,0.00 mcg,93.00 mcg,0.00 mcg,42.00 mcg,0,0.00 mcg,0.222 mg,88.1 mg,0.00 IU,0.04 mg,0.04 mg,20.2 mcg,33.00 mg,0.041 mg,0.73 mg,20.00 mg,0.247 mg,62.00 mg,300.00 mg,0.6 mcg,0.64 mg,2.95 g,0.156 g,0.142 g,0.345 g,0.034 g,0.393 g,0.095 g,0.059 g,0,0.112 g,0.172 g,0.158 g,0.042 g,0.105 g,0.127 g,0.154 g,0.107 g,0.039 g,0.064 g,0.148 g,6.09 g,3.2 g,3.03 g,0,0,0,0,0,0,0.30 g,0.047 g,0.028 g,0.133 g,0.00 mg,0.0 g,0.88 g,0.00 mg,0.00 mg,89.79 g,0
743,743,1541,Jumbo Grade A Eggs,86,16,4002,"FAMOUS AMOS, Chocolate Sandwich Creme Cookies",100 g,474,19g,6.4g,0,420.00 mg,0,63.00 mcg,0,2.600 mg,0,0.190 mg,0.250 mg,0,0,0,0,0,0,0,0,0.010 mg,0,0,0,0,0,0,0,3.40 mg,39.00 mg,0,114.00 mg,151.00 mg,0,0.20 mg,4.30 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.30 g,2.2 g,40.40 g,0,0,0,0,0,0,19.10 g,6.400 g,4.400 g,6.900 g,0.00 mg,0,0,0,0,2.00 g,0
744,744,11782,Bing Cherries,24,4,146,"Fruit butters, apple",100 g,173,0.3g,0.1g,0,15.00 mg,2.1 mg,1.00 mcg,0.00 mcg,0.076 mg,0.049 mg,0.019 mg,0.009 mg,22.00 IU,1.00 mcg,0.00 mcg,9.00 mcg,9.00 mcg,17.00 mcg,0,0.00 mcg,0.037 mg,0.6 mg,0.00 IU,0.05 mg,0.05 mg,0.9 mcg,14.00 mg,0.080 mg,0.31 mg,4.00 mg,0.315 mg,8.00 mg,91.00 mg,0.4 mcg,0.06 mg,0.39 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.47 g,1.5 g,35.30 g,0,0,0,0,0,0,0.30 g,0.053 g,0.016 g,0.084 g,0.00 mg,0.0 g,0.39 g,0.00 mg,0.00 mg,56.45 g,0
745,745,9558,Non-Fat Vanilla Blended Greek Yogurt,120,16,1223,"Yogurt, non-fat, vanilla",100 g,78,0g,,3mg,47.00 mg,15.6 mg,11.00 mcg,0.00 mcg,0.107 mg,0.552 mg,0.200 mg,0.042 mg,204.00 IU,61.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.53 mcg,0.045 mg,0.0 mg,35.00 IU,0.01 mg,0.01 mg,0.0 mcg,118.00 mg,0.013 mg,0.00 mg,16.00 mg,0.004 mg,88.00 mg,141.00 mg,4.9 mcg,0.83 mg,2.94 g,0.211 g,0.148 g,0.391 g,0.045 g,0.965 g,0.119 g,0.122 g,0,0.269 g,0.497 g,0.442 g,0.145 g,0.269 g,0.584 g,0.305 g,0.202 g,0.028 g,0.249 g,0.408 g,17.04 g,0.0 g,5.88 g,0,0,0,0,0,0,0.00 g,0.000 g,0.000 g,0.000 g,3.00 mg,0.0 g,1.02 g,0.00 mg,0.00 mg,79.00 g,5
746,746,30635,Lactose Free Yogurt Plain,120,16,1223,"Yogurt, non-fat, vanilla",100 g,78,0g,,3mg,47.00 mg,15.6 mg,11.00 mcg,0.00 mcg,0.107 mg,0.552 mg,0.200 mg,0.042 mg,204.00 IU,61.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.53 mcg,0.045 mg,0.0 mg,35.00 IU,0.01 mg,0.01 mg,0.0 mcg,118.00 mg,0.013 mg,0.00 mg,16.00 mg,0.004 mg,88.00 mg,141.00 mg,4.9 mcg,0.83 mg,2.94 g,0.211 g,0.148 g,0.391 g,0.045 g,0.965 g,0.119 g,0.122 g,0,0.269 g,0.497 g,0.442 g,0.145 g,0.269 g,0.584 g,0.305 g,0.202 g,0.028 g,0.249 g,0.408 g,17.04 g,0.0 g,5.88 g,0,0,0,0,0,0,0.00 g,0.000 g,0.000 g,0.000 g,3.00 mg,0.0 g,1.02 g,0.00 mg,0.00 mg,79.00 g,5
747,747,30962,Vanilla Greek Yogurt 0% Fat,120,16,1223,"Yogurt, non-fat, vanilla",100 g,78,0g,,3mg,47.00 mg,15.6 mg,11.00 mcg,0.00 mcg,0.107 mg,0.552 mg,0.200 mg,0.042 mg,204.00 IU,61.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.53 mcg,0.045 mg,0.0 mg,35.00 IU,0.01 mg,0.01 mg,0.0 mcg,118.00 mg,0.013 mg,0.00 mg,16.00 mg,0.004 mg,88.00 mg,141.00 mg,4.9 mcg,0.83 mg,2.94 g,0.211 g,0.148 g,0.391 g,0.045 g,0.965 g,0.119 g,0.122 g,0,0.269 g,0.497 g,0.442 g,0.145 g,0.269 g,0.584 g,0.305 g,0.202 g,0.028 g,0.249 g,0.408 g,17.04 g,0.0 g,5.88 g,0,0,0,0,0,0,0.00 g,0.000 g,0.000 g,0.000 g,3.00 mg,0.0 g,1.02 g,0.00 mg,0.00 mg,79.00 g,5
748,748,43662,"Yogurt, Strained Low-Fat, Coconut",120,16,1223,"Yogurt, non-fat, vanilla",100 g,78,0g,,3mg,47.00 mg,15.6 mg,11.00 mcg,0.00 mcg,0.107 mg,0.552 mg,0.200 mg,0.042 mg,204.00 IU,61.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.53 mcg,0.045 mg,0.0 mg,35.00 IU,0.01 mg,0.01 mg,0.0 mcg,118.00 mg,0.013 mg,0.00 mg,16.00 mg,0.004 mg,88.00 mg,141.00 mg,4.9 mcg,0.83 mg,2.94 g,0.211 g,0.148 g,0.391 g,0.045 g,0.965 g,0.119 g,0.122 g,0,0.269 g,0.497 g,0.442 g,0.145 g,0.269 g,0.584 g,0.305 g,0.202 g,0.028 g,0.249 g,0.408 g,17.04 g,0.0 g,5.88 g,0,0,0,0,0,0,0.00 g,0.000 g,0.000 g,0.000 g,3.00 mg,0.0 g,1.02 g,0.00 mg,0.00 mg,79.00 g,5
