product_id,product_name,aisle_id,department_id,nid
31389,Pistachio Granola,57,14,1084
31395,Brownberry Country Buttermilk Sandwich Bread,112,3,4733
31403,Raisin Bran with Cranberries Cereal,121,14,3259
31404,Vanilla Yoghurt,120,16,627
31407,L Glutathione 250 mg,47,11,8305
31413,Silver® Multivitamin and Multimineral Supplement Tablets For Women 50+,47,11,5246
31414,Cinnamon Crunch,121,14,515
31420,Cole Slaw Kit,123,4,1863
31425,Tempt Unsweetened Coconut Hemp Milk,84,16,975
31429,Organic French Vanilla Yogurt,120,16,1056
31432,Wild Herring Fillets Seasoned with Cracked Pepper,95,15,4239
31433,Organic Cinnamon Crunch Cereal,121,14,2522
31439,"Whole Milk, Vitamin D, Jug",84,16,5074
31440,Felino & Manchego Salami & Cheese,96,20,2775
31442,Aromatherapy Inhalant and Massage Oil,47,11,2938
31445,Dairy Free Plain Cultured Coconut Milk,120,16,4071
31447,Crispy Pineapples,117,19,387
31459,Sprouted Seven-Grain Bread,112,3,1315
31472,Chocolate Banana Granola Mix,57,14,4964
31474,Dried Tart Cherries,117,19,1778
31492,Salad 50 Spring Mix/50 Baby Spinach,123,4,1458
31497,Raw Mixed Nuts,117,19,483
31513,Kefir Cultured Milk Smoothie Plain,120,16,5051
31518,Original Coconut Hempmilk,84,16,1230
31525,Pita Pocket Bread,128,3,1129
31553,Fresh Ginger Root,83,4,421
31556,Banana Nut Cereal,121,14,602
31557,White Nectarine,24,4,394
31561,Raw Unsalted Chopped Walnuts,117,19,3202
31562,Sweet Onions,83,4,481
31570,Quark Pineapple Yogurt,120,16,1231
31572,Blends Lowfat Strawberry Yogurt 2% Milkfat,120,16,7345
31581,Rye Pumpernickel Bread,112,3,234
31599,Prime Fillet Very Low Sodium Solid White Albacore Tuna In Water,95,15,6786
31611,Klassic 3 Seed Crispbreads,128,3,5134
31617,Almond Dream Pumpkin Spice Almond Milk,91,16,715
31623,"Kefir Cultured Milk, Nonfat, Plain, Unsweetened",120,16,5895
31628,Cold Snap Herbal Supplement Capsules,47,11,4777
31631,Biotin 5000 Mcg,47,11,326
31635,Vanilla Almond Milk Yogurt,120,16,1056
31640,Original Puffins Cereal,121,14,1464
31648,Chopped Chipotle & Cheddar Salad Kit,123,4,2929
31651,Extra Fancy Unsalted Mixed Nuts,117,19,2551
31652,Cacao Dusted Dark Chocolate Goji Berries,117,19,3000
31663,Vanilla Blueberry Clusters With Flax Seeds Granola,57,14,3858
31664,Green SuperFood Energy Lemon-Lime,47,11,801
31668,Blueberry Hyaluronic Acid Liquid,47,11,6405
31678,Gluten Free Cinnamon Raisin Bread,112,3,6415
31682,Million Dollar Bun,112,3,672
31687,Brown Rice Yeast-Free Loaf,112,3,241
31694,Sourdough Bachelor Loaf,112,3,1686
31698,Organic Almond Non Dairy Beverage Vanilla,91,16,5215
31715,Original Yogurt Cookies & Cream,120,16,1856
31718,Plain Grade A Drinkable Yogurt 100% Natural,120,16,7085
31720,Organic  Whole Milk,84,16,615
31732,Skinless & Boneless Sardines In Olive Oil,95,15,8009
31737,Organic Freeze Dried Strawberries,117,19,7239
31739,Original Pure Almondmilk,91,16,3066
31743,Peach Greek Yogurt,120,16,129
31759,Cherrios Honey Nut,121,14,1296
31760,Crunchy Nut Golden Honey Nut Flakes Cereal,121,14,6441
31783,Toasted Coconut Vanilla Nonfat Yogurt,120,16,1145
31789,Garden Spinach Herb 6 Ct Wraps,128,3,3660
31797,Cell Food,47,11,213
31806,"Brazilian Acai Berry Biotin Bursts 10,000 mcg",47,11,4202
31809,Dried Raspberries,117,19,403
31818,Seeded Rye Bread,112,3,656
31821,Cubanelle Pepper,83,4,110
31833,Boneless Turkey Breast Roast,24,4,762
31835,Old Fashioned Caramel Apple Dip,123,4,3853
31843,Granny Smith Apple Chips,117,19,2644
31855,Peeled and Steamed Fava Beans,123,4,3054
31868,Splendido Tomatoes,123,4,54
31878,Package Kiwi,123,4,2346
31884,Greek 100 Calories Whips! Peaches 'n Cream Fat Free Yogurt Mousse,120,16,6558
31887,Organic Greek Plain Whole Milk Yogurt,120,16,130
31891,Corner Crunchy Granola Lowfat Yogurt,120,16,2242
31902,Urinary Health Extra Strength Liquid Cranberry,47,11,5207
31908,Beef Rib Roast,122,12,335
31909,Dry Spicy Salami Robusto,96,20,19
31914,Organic Purple Mulberries,117,19,5
31915,Organic Red Delicious Apple,24,4,799
31924,"Kava Kava Root, Vegetarian Liquid Phyto-Caps",47,11,5374
31925,Rose Absolute Oil,47,11,672
31926,"Flavored Fizzy Drink Mix, 1000 Milligrams Vitamin C, Cranberry-Pomegranate",47,11,7893
31933,Hemp Milk Non Dairy Beverage Original,91,16,3662
31941,CLA-1300 Max Potency,47,11,7146
31944,Super Size Flour Tortillas,128,3,4914
31950,Radish Bunch,83,4,548
31954,Broccoli Slaw,123,4,47
31958,Spinach and Arugula Salad,123,4,3054
31959,Garden Vegetable Spread Deli Cups,2,16,697
31963,Reduced Sugar Vanilla Almondmilk Non-Dairy Beverage,91,16,2302
31976,7 OZ WESTMINISTER CHEDDAR SHARP,2,16,5036
31981,1% Low Fat Milk,84,16,2659
31982,Deluxe Mixed Nuts With Sea Salt,117,19,3252
31985,Beefsteak Tomatoes,83,4,335
31987,Whole Grains Double Fiber Bread,112,3,5305
31998,Jordan Almonds,117,19,538
32006,Original HandmadeTandoori Naan,128,3,4220
32010,Organic Dried Bananas,117,19,905
32014,SleepThru Liquid Phyto-Caps Vegetarian Dietary Supplement,47,11,5393
32031,Chopped Greek Bacon and Bleu Yogurt Salad Kit,123,4,7336
32033,Original Almond Breeze Almond Milk,91,16,86
32034,White Alsace Riesling Wine,2,16,3476
32043,Organic Low Fat Vanila Milk,84,16,6476
32049,Concentrace Trace Mineral Drops,47,11,7211
32057,Fresh Mixed Berries,123,4,373
32059,Cage-Free Grade AA Large Eggs,86,16,1545
32061,Cage Free White Omega 3 Eggs,86,16,4524
32071,Cereal Comet Crispies,121,14,1821
32084,Manuka Honey MGO 250+,47,11,790
32095,"Soymilk, Classic, Vanilla",91,16,3066
32098,Organic Rainbow Beet Bunch,83,4,427
32100,Chop Sweet Kale Kit,123,4,298
32107,Organic Dark Chocolate Almonds,117,19,728
32108,Cultured 'Lowfat Buttermilk,84,16,4356
32126,Kefir Raspberry,120,16,403
32134,Lactose Free Plain Kefir,120,16,1950
32140,Organic Maple Cinnamon Waffles,57,14,3249
32143,"Valerian Root, Certified Organic",47,11,3551
32151,Gluten Free Wraps,128,3,326
32167,Oats 'N Dark Chocolate Protein Granola,57,14,2845
32177,Blood Oranges,24,4,537
32185,Kind Iron + Herbs,47,11,675
32197,Organic Celery Root,83,4,220
32201,Nonfat Strawberry With Fruit On The Bottom Greek Yogurt,120,16,3808
32204,Nut & Oat Bread,112,3,495
32211,Whole Grains Oatnut Bread,112,3,495
32212,Lactose Free Milk,91,16,326
32230,Organic Greek Fat Free Plain Yogurt,120,16,130
32234,Genuine Brewers Mild Tasting Yeast,47,11,5659
32240,Bibimbap Veggie Burgers,42,1,3777
32243,Made Vitamin B-12 1000 mcg,47,11,5937
32254,Mixed Berry Low Fat Almond Non-Dairy Yogurt,120,16,3031
32259,Red Globe Grapes,24,4,615
32263,Lowfat Peach Yogurt,120,16,627
32270,Spice Wrld Organic Garlic,123,4,1129
32272,Low-Fat Apricot on the Bottom Greek Yogurt,120,16,3808
32275,Cabrese Salame,96,20,546
32289,7 Grain Light Style Bread,112,3,3318
32291,Jalapeno Bologna,96,20,1450
32297,Almond Breeze Original AlmondMilk,91,16,3066
32303,Red Seedless Grapes,24,4,1196
32305,Flaxseed Oil Dietary Supplement 1400 MG Softgels,47,11,6377
32306,Smoked Black Pepper White Cheddar,2,16,448
32307,Demi Baguette,112,3,1294
32314,Women's Formula Supplement,47,11,5246
32316,Vanilla Greek Yogurt,120,16,1056
32326,Variety Pack Cereal,121,14,615
32331,Flip™ Low-Fat Almond Coco Loco Lowfat Greek Yogurt,120,16,3031
32339,"Bread, French, Sweet, Sliced",112,3,1901
32343,Bianco D'oro Italian Dry Salame,96,20,1510
32345,Atlantic Skinless & Boneless Prime Fillet Salmon,95,15,5545
32349,"Sardines, in Tomato Sauce",95,15,4742
32353,Light Harvest Peach Strawberry Variety Pack,120,16,2689
32369,Uncured Diced Pancetta,96,20,1995
32381,Lebanon Bologna,96,20,672
32403,Fat Free Skim Milk,84,16,2954
32414,Raspberry 1000 Mg Vitamin C Flavored Fizzy Drink Mix,47,11,7795
32418,Smoked Honey Ham,96,20,515
32419,Greek and Chia Nonfat Red Berries Organic Yogurt,120,16,2242
32420,Organic 1% Milkfat Lowfat Chocolate Milk,84,16,8002
32423,Chocolate Delight Granola,57,14,1056
32429,Red Mango,24,4,537
32430,Theanine 100 Mg Dietary Supplement,47,11,5393
32436,Original Granola,57,14,85
32439,DanActive Strawberry Probiotic Dairy Drink,120,16,3175
32444,Multiseed Loaf Bread,112,3,199
32446,Bunched Carrots,83,4,2188
32448,Enriched White Bread,112,3,295
32460,Three Seed Sourdough Bread,112,3,1007
32465,Sliced White Mushrooms,123,4,122
32466,Family Favorites Broccoli Cole Slaw,123,4,3467
32467,Organic Living Butter Lettuce,83,4,3495
32470,Tongol No Salt Added Chunk Light in Spring Water Tuna,95,15,780
32478,Reduced Fat 2% Milk,84,16,3505
32482,Cantharis 30 C,47,11,655
32513,Organic Walnuts,117,19,316
32515,Whole Milk Blended Cherry Greek Yogurt,120,16,130
32517,Organic White Sliced Mushrooms,123,4,884
32525,Petite Truffle Brie,2,16,145
32535,Maple Brown Sugar Squarefuls Cereal,121,14,6223
32538,Chunk Light Tuna,95,15,676
32544,Corn Chex Gluten Free,121,14,326
32548,Citrus Lemons Organic 2 Lb Bag,123,4,1396
32564,Charlie's Lunch Kit Chunk Light Tuna Salad,95,15,6039
32566,Dha Omega 3 Vitamin D Milk,84,16,6615
32567,Anchovies with Capers in Olive Oil,95,15,3073
32579,Organic Promise Autumn Wheat Cereal,121,14,2818
32584,Honey Ham & Smoked White Turkey Sub Sandwich Kit,96,20,8538
32593,Vanilla Bean Yogurt,120,16,627
32597,"Dairy Free Cultured Coconut Milk Yogurt, Blueberry",120,16,3031
32602,"Cashews, Halves and Pieces",117,19,2228
32603,"Bread, Artisan, Bake at Home, Sourdough, Rosemary",112,3,3772
32605,Glory's Sweet Cherry Tomatoes,83,4,1539
32624,Acorn Squash,83,4,470
32627,Cereals Super Cranberry Cherry & Almond Muesli Fruity & Tangy With Almonds,121,14,6168
32632,Select Vitamin D Milk,84,16,6905
32633,Original Smart Cups,86,16,887
32642,Roasted Chicken Breast,96,20,335
32648,Gluten Free Honey Almond Granola,57,14,4151
32652,Organic Broccoli Slaw,123,4,3467
32654,"Muenster Cheese, Pre-Sliced",2,16,1098
32655,Organic Large Grade AA Brown Eggs,86,16,6320
32663,Tender Garden Mix,83,4,193
32665,Organic Ezekiel 49 Bread Cinnamon Raisin,112,3,5668
32672,Buttermilk Crumpets,112,3,117
32676,Chunk Light in Water Tuna,95,15,1861
32677,Bag of Key Limes,24,4,2772
32678,Fenugreek Tea,47,11,1359
32679,Original Plain Yoghurt,120,16,2449
32681,All Natural Slivered Almonds,117,19,1257
32684,Grade A Organic Large Brown Eggs,86,16,1830
32689,Romaine Hearts,123,4,431
32697,Trix Strawberry Punch Low Fat Yogurt,120,16,3031
32699,Oikos Toasted Coconut Vanilla Greek Yogurt,120,16,2867
32703,Strawberry Pomegranate Acai Kefir,120,16,3344
32704,Vitamin Code Men's Raw Whole Food Mutlivitamin,47,11,6984
32710,Portabella Mushroom,83,4,687
32726,Cranberry Gourmet Granola,57,14,4359
32729,Nicoter/Kanzi Apple,24,4,1050
32739,Total 2% Cherry Lowfat Greek Strained Yogurt,120,16,2242
32742,Cold Pressed Vanilla Cinnamon Agave Cashew Milk,91,16,4138
32746,Sprouted Wheat Organic Tortillas,128,3,7116
32747,Low Fat 1% Milk,84,16,3505
32752,Minis Pepperoni,96,20,2594
32753,45 Calories & Delight Wheat Bread,112,3,4853
32754,Giant White Sliced Bread,112,3,697
32763,Alive! B-Complex Cherry Flavor Gummies,47,11,2026
32768,"Carrots, Bag",123,4,584
32769,Organic Biologique Broccoli Florets,123,4,1092
32770,Greek Yogurt Dressing Creamy Ceaser,120,16,2242
32775,Triple Zero Strawberry Oikos Greek Yogurt,120,16,2867
32781,Gluten Free Sunrise Crunchy Maple Cereal,121,14,3421
32794,Icelandic Vanilla Yogurt,120,16,1056
32796,Artisan Style Multigrain Tortillas,128,3,4914
32827,Red Chard Greens Bunch,83,4,1196
32831,Cherry Vanilla Cherry On The Bottom Cream Top,120,16,938
32833,Plain Nonfat Yogurt,120,16,627
32835,"Crumbled Cheese, Traditional, Feta, Fat Free",2,16,2666
32837,Ham Off The Bone,96,20,515
32845,Tangy Korean BBQ Meatless Chicken,42,1,3559
32851,Organic Carrots Baby Peeled Prepacked,123,4,2188
32852,Diced Yellow Onion,123,4,1306
32853,Dry Roasted Macadamia Nuts,117,19,5429
32855,Turkey Variety Pack,96,20,515
32859,Oikos Greek Yogurt Traditional Lemon Meringue,120,16,3650
32864,Organic Baby Rainbow Carrots,123,4,1954
32869,Spicy Chik'n Veggie Protein Patties,42,1,5593
32877,Yellow Zucchini,83,4,3747
32892,"Muesli, Ancient Grain, Cranberry Cashew",121,14,2942
32895,Organic Persian Cucumbers,83,4,2123
32898,Green Chile Grapes,24,4,615
32905,Clementine,24,4,672
32906,Raisins Red Seedless Organic Jumbo Size,117,19,1196
32908,Blueberry Hemp Yogurt,120,16,1145
32909,Semi-Soft Part Skim Cheese,2,16,2723
32915,Honey Turkey,96,20,615
32920,Plenti Greek Vanilla Yogurt,120,16,2867
32940,Organic Non-Dairy Blueberry Cultured Soy Yogurt,120,16,1145
32945,Renola Cocoa Coconut Fruit Nut and Seed Mix,57,14,5793
32947,Organic Pita,128,3,132
32955,Carrot Chips,123,4,515
32958,Frosted Flakes Cereal Single Serve,121,14,6096
32979,Sourdough Boule,112,3,84
32982,Yellow Corn Extra Thin Tortillas,128,3,4748
32994,"Tortillas, Whole Wheat, 96% Fat Free, Medium, Soft Taco",128,3,6801
32999,Organic Lemon Juice,123,4,615
33003,Dill Rye Bread,112,3,91
33004,Mulberry Berries Organic Turkish Superfruit,117,19,3857
33005,Vitacraves Multivitamin Supplement Gummies for Women,47,11,5246
33008,High Fiber Extra Virgin Olive Oil Traditional SoftWraps,128,3,7362
33014,Pork Roll,96,20,515
33021,Reserve Cheddar Cheese,2,16,448
33040,Brainon Unflavored,47,11,858
33042,5-HTP 100 mg Vcaps,47,11,7146
33046,Superior B 12 3000 Mcg Sublingual Lozenges,47,11,1477
33055,Organic Golden Delicious Apple,24,4,799
33068,Qi'a Chia Cranberry Vanilla Buckwheat And Hemp Cereal,121,14,4359
33069,Histaminum Hydrochloricum 30 C,47,11,7226
33070,Cooked Sliced Deli Ham,96,20,1661
33073,King Size Corn Tortillas,128,3,2648
33078,Frosted Mini-Wheats Touch of Fruit Raspberry Cereal,121,14,7803
33087,Nectarine,24,4,615
33089,"Goji Berries, Sun-Dried",117,19,11
33090,Light & Fit Strawberry Non Fat Greek Yogurt,120,16,1231
33091,Flour Fajitas Tortillas,128,3,2575
33095,"Salame, Italian Dry",96,20,90
33101,Organic Aloe Vera Juice,47,11,799
33109,Greek Plain Whole Milk Yogurt,120,16,130
33116,Organic Vegan Sundried Tomato Nut Cheese,2,16,199
33120,Organic Egg Whites,86,16,132
33121,"Oikos Yogurt Drink, Strawberry",120,16,3650
33126,Sesame Flatbread,112,3,23
33127,No Salt Roasted Pistachios,117,19,2553
33135,Organic Blueberry Kefir,120,16,1626
33145,Organic Kale Salad With Organic Sesame Vinagrette Dressing,123,4,6188
33147,Organic Crimini Mushrooms,83,4,3329
33148,Almond Plus Vanilla Almond Milk,91,16,5941
33158,"Organic Pineapple, Apple & Pea Freeze Dried Snacks",123,4,2436
33161,Deviled Ham Spread,95,15,99
33181,"Wraps, New York Deli-Style, Everything",128,3,4194
33189,Dry Roasted Sunflower Kernels,117,19,1147
33191,Raspberry Flavor B-Complex Liquid,47,11,2326
33195,7 Sprouted Grains Bread,112,3,1315
33225,Dakota Style 12 Grain Bread,112,3,3318
33230,Gluten Free Extreme Fruit & Nut Granola,57,14,326
33232,Unsweetened Cashew Milk,91,16,1101
33235,Buttercup Squash,83,4,594
33240,Lightly Seasoned Freeze Dried Edamame Veggie Snack,117,19,2242
33245,Cole Slaw,123,4,551
33249,Organic Cooked Beets,83,4,2444
33270,Lactose Free Probiotic Lowfat Strawberry-Banana Kefir,120,16,1950
33294,"Tortillas, Wheat Free, Sprouted Corn",128,3,1804
33303,Organic Hummus,123,4,302
33315,Organic Not Salted Pistachios,117,19,6185
33320,Organic Banana Bites,117,19,515
33323,Il Mascarpone,2,16,1924
33329,Smoked Gouda With Bacon,2,16,567
33331,Cinnamon Toast Crunch Crispy Sweetened Whole Wheat & Rice Cereal,121,14,5499
33342,Organic Red Grape Tomato Package,123,4,799
33344,Powder Laxative,47,11,1049
33346,Dairy Free Coconut Almondmilk Blend,91,16,801
33347,Creamy Chocolate Milkshake,84,16,728
33352,Organic Kale Greens,123,4,427
33357,Fresh Sugar Snap Peas,123,4,3388
33364,Pumpkin & Spice Yogurt,120,16,1231
33368,Green Skinned Avocado,83,4,607
33370,Total with Strawberry Yogurt,120,16,1056
33373,Honeycrisp Bag,24,4,2010
33374,Potted Meat Chicken & Pork,95,15,1894
33375,Super Daily D3 for Kids 400 IU,47,11,3135
33381,Belgian Chocolate Reduced Fat Milk,84,16,2302
33382,P3 Chicken and Cashews,117,19,3054
33384,Black Bean Burgers,42,1,1687
33393,Cut N Clean Country Greens,123,4,327
33398,Hand Made Style Flour Tortilla,128,3,3029
33405,Organic Greek Whole Milk Yogurt Vanilla & Lavender,120,16,886
33421,Blackened Turkey,96,20,621
33432,"Anchovies, in Olive Oil, Fillets",95,15,3073
33441,Rosemary Focaccia,112,3,747
33443,Passion Fruit,24,4,615
33445,Light Blueberry Patch Strawberry Variety Pack Yogurt,120,16,1145
33449,Simply Delicious Gluten Free Cereal Cocoa Sensation,121,14,3421
33458,Slow Roasted Sesame Garlic Chick'n,42,1,3054
33466,Heat & Serve Sweet Potato,123,4,4374
33468,White Pita,128,3,18
33480,Bag of Clementines,24,4,3258
33483,Light Creamy Swiss Cheese,2,16,335
33490,"6\"" Honey Wheat Pita",128,3,1050
33497,"Bread, Raisin",112,3,1262
33498,Ginger Root Capsules,47,11,2386
33507,Spirulina Pacifica 500 mg Tablets,47,11,4529
33515,Light & Fit Greek Vanilla Yogurt,120,16,886
33517,Jalapeno Havarti,2,16,306
33521,Triple Zero Vanilla Oikos Greek Yogurt,120,16,2867
33523,Liverwurst,96,20,334
33546,Zinc 50 mg Caplets,47,11,1378
33548,Peach on the Bottom Nonfat Greek Yogurt,120,16,1144
33557,Cherry Tomatoes,24,4,568
33561,Premium Stem Strawberries,24,4,799
33572,Lactose Free 2% Reduced Fat Milk,91,16,4199
33575,Dairy Free French Vanilla Coconut Milk Creamer,91,16,938
33590,No Sugar Added Muesli Cereal,121,14,7329
33596,Oikos Fat Free Blueberry Greek Yogurt,120,16,2867
33605,Petite Creme Vive la Vanilla Organic Dairy Snack,120,16,2341
33609,Ground Beef Patties,122,12,89
33613,Premium Firm Tofu,91,16,706
33614,Carb Balance Flour Tortillas,128,3,4914
33623,Cage Free Large Brown Eggs,86,16,2591
33639,Rotisserie Seasoned Turkey Breast,96,20,3078
33644,Liver Health Herbal Supplement,47,11,5246
33645,Tasteeos Cereal,121,14,2339
33656,Oil Of Oregano Dietary Supplement,47,11,4744
33663,Radish Coins,123,4,1136
33664,2 % Reduced Fat  Milk,84,16,3505
33669,Wholefood Multivitamin Gummies + Antioxidants,47,11,6887
33673,Raw Whole Milk,84,16,602
33676,Blended Apple Cinnamon Greek Yoghurt,120,16,2242
33677,Hard Salami Panino,96,20,1235
33680,Fiesta Tortillas Gluten Free,128,3,2544
33682,Total 2% Greek Mixed Berries Yogurt,120,16,2242
33685,Light & Fit Strawberry Banana Non-Fat Yogurt,120,16,3031
33694,Flax Oat Bran & Whole Wheat Pita Bread,128,3,3876
33698,Raspberry Oikos Greek Yogurt,120,16,1144
33712,Organic Wheatgrass Sprouts,123,4,46
33715,Perfect Food Super Green Formula,47,11,1821
33719,French Vanilla Yogurt Vanilla,120,16,1145
33729,Casalingo Salami,96,20,489
33730,Albacore Chunk White In Water Tuna,95,15,3040
33740,"Cara Cara Oranges, Bag",24,4,891
33742,Moon Drops Homeopathic Sleep Therapy Vanilla Lozenges,47,11,3421
33743,Portuguese Sardines In Spring Water,95,15,355
33745,Oats and Honey Protein Crunchy Granola,57,14,1113
33752,Meatless Sausage Egg Gouda Sandwich,42,1,697
33754,Total 2% with Strawberry Lowfat Greek Strained Yogurt,120,16,2242
33757,Organic Cold-Milled Ground Flaxseed,117,19,691
33765,"Gummies Power Sours Strawberry, Pineapple, Raspberry & Lemon Flavors",47,11,1808
33768,Sinfully Sweet Campari Tomatoes,83,4,403
33783,Pears,24,4,647
33787,Total 2% Lowfat Greek Strained Yogurt with Peach,120,16,7428
33789,Complete Sour Gummies Children's Multivitamin Supplement,47,11,7295
33790,Daily Turmeric Nutrient Booster Powder One Serving,47,11,8144
33791,Raspberry on the Bottom Nonfat Greek Yogurt,120,16,1144
33794,Naan Crisps Original,112,3,4419
33799,Anchovy Paste with Olive Oil,95,15,6730
33800,Organic 2% Plain Kefir Milk,120,16,2511
33802,100% Sheep's Milk,84,16,2659
33811,Country 100% Whole Wheat Bread,112,3,4348
33816,Yellow Nectarines,24,4,1196
33819,Original French Vanilla Yogurt,120,16,1056
33824,Concorde Pear,24,4,655
33830,Smoked Shaved Ham,96,20,656
33832,Little Gem Lettuce Hearts,123,4,1812
33837,D3 1000 IU,47,11,1088
33839,Omega 3 D,47,11,675
33841,Every Woman's One Daily Multi-Vitamin Dietary Supplement,47,11,6162
33845,Organic YoBaby Vanilla Yogurt,120,16,1056
33855,Icelandic Style Cream-Skyr 2% Milkfat Strained Low-Fat Yogurt Vanilla & Cardamon,120,16,6886
33857,Wild Albacore Tuna in Extra Virgin Olive Oil,95,15,1883
33868,Go Pumpkins Organic Raw Pumpkin Seeds,117,19,6590
33869,Urinary Pain Relief™ Maximum Strength,47,11,5246
33870,Bonito Del Norte En Aceita De Oliva,95,15,511
33890,Fage Nonfat Plain Greek Yogurt,120,16,879
33891,Rib Bone,122,12,620
33909,Cracked Wheat Sourdough Loaf,112,3,5305
33910,Large Golden Kiwi,24,4,104
33915,Boneless Pork Chops,122,12,762
33950,Natural California Raisins Mini Snack Boxes,117,19,5801
33962,Lachesis Mutus 30 C - 80 CT,47,11,3184
33978,Organic Icelandic Coconut Yogurt,120,16,1056
33980,Sepia 30 C Pellets,47,11,2291
33982,ChlorOxygen Alcohol Free Mint Flavored Chlorophyll Concentrate,47,11,7004
